LOBBYREG,Lobbyist Registrar,PERM,Permanent,8,,,
LOBBYREG,Lobbyist Registrar,TEMP,Temporary,0.3,,,
LONGTERMHOME,Long Term Care Homes & Services,PERM,Permanent,2225.9,,,
LONGTERMHOME,Long Term Care Homes & Services,TEMP,Temporary,,,,
MAYOR,Mayor's Office,PERM,Permanent,1,,,
MAYOR,Mayor's Office,TEMP,Temporary,19,,,
OMBUDSMAN,Office of the Ombudsman,PERM,Permanent,12,,,
OMBUDSMAN,Office of the Ombudsman,TEMP,Temporary,,,,
PARAMEDIC,Toronto Paramedic Services,PERM,Permanent,1376.5,,,
PARAMEDIC,Toronto Paramedic Services,TEMP,Temporary,14.8,,,
PARKING,Toronto Parking Authority,PERM,Permanent,246.1,,,
PARKING,Toronto Parking Authority,TEMP,Temporary,53.3,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,PERM,Permanent,394,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,TEMP,Temporary,,,,
PARKS,"Parks, Forestry & Recreation",PERM,Permanent,1895.2,,,
PARKS,"Parks, Forestry & Recreation",TEMP,Temporary,2559.6,,,
PLANNING,City Planning,PERM,Permanent,347,,,
PLANNING,City Planning,TEMP,Temporary,13,,,
POLICE,Toronto Police Service,PERM,Permanent,7672,,,
POLICE,Toronto Police Service,TEMP,Temporary,211,,,
POLICEBOARD,Toronto Police Services Board,PERM,Permanent,7,,,
POLICEBOARD,Toronto Police Services Board,TEMP,Temporary,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",PERM,Permanent,192,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",TEMP,Temporary,7.4,,,
PUBLICHEALTH,Toronto Public Health,PERM,Permanent,1797,,,
PUBLICHEALTH,Toronto Public Health,TEMP,Temporary,44.6,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",PERM,Permanent,568,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",TEMP,Temporary,139.2,,,
SOCIALDEV,"Social Development, Finance & Administration",PERM,Permanent,120.5,,,
SOCIALDEV,"Social Development, Finance & Administration",TEMP,Temporary,7,,,
SOCIALSERV,Toronto Employment & Social Services,PERM,Permanent,2009,,,
SOCIALSERV,Toronto Employment & Social Services,TEMP,Temporary,83,,,
SOLIDWASTE,Solid Waste Management Services,PERM,Permanent,964,,,
SOLIDWASTE,Solid Waste Management Services,TEMP,Temporary,117.7,,,
THEATRES,Theatres,PERM,Permanent,85.9,,,
THEATRES,Theatres,TEMP,Temporary,77.2,,,
TRANSPORTATION,Transportation Services,PERM,Permanent,996.1,,,
TRANSPORTATION,Transportation Services,TEMP,Temporary,32.7,,,
TREASURER,Office of the Treasurer,PERM,Permanent,665,,,
TREASURER,Office of the Treasurer,TEMP,Temporary,28,,,
TTCCONV,Toronto Transit Commission - Conventional,PERM,Permanent,11682,,,
TTCCONV,Toronto Transit Commission - Conventional,TEMP,Temporary,9,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,PERM,Permanent,562,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,TEMP,Temporary,,,,
WATER,Toronto Water,PERM,Permanent,1640,,,
WATER,Toronto Water,TEMP,Temporary,70.3,,,
YONGEDUNDAS,Yonge-Dundas Square,PERM,Permanent,6,,,
YONGEDUNDAS,Yonge-Dundas Square,TEMP,Temporary,0.5,,,
ZOO,Toronto Zoo,PERM,Permanent,278,,,
ZOO,Toronto Zoo,TEMP,Temporary,124.5,,,
311SERVICE,311 Toronto,TEMP,Temporary,20,,,
