AFFHOUSING,Affordable Housing Office,920A,Transfers From Capital,,,,
AFFHOUSING,Affordable Housing Office,930A,Contribution From Reserves/Reserve Funds,327.4,,,
AFFHOUSING,Affordable Housing Office,940A,Sundry and Other Revenues,,,,
ARENAS,Arena Boards of Management,750A,Inter-Divisional Recoveries,,,,
ARENAS,Arena Boards of Management,805A,Provincial Subsidies,,,,
ARENAS,Arena Boards of Management,810A,Federal Subsidies,,,,
ARENAS,Arena Boards of Management,820A,Other Subsidies,,,,
ARENAS,Arena Boards of Management,850A,User Fees & Donations,5699.7,,,
ARENAS,Arena Boards of Management,920A,Transfers From Capital,,,,
ARENAS,Arena Boards of Management,930A,Contribution From Reserves/Reserve Funds,43.6,,,
ARENAS,Arena Boards of Management,940A,Sundry and Other Revenues,994.9,,,
ATMOSPHERE,Toronto Atmospheric Fund,750A,Inter-Divisional Recoveries,,,,
ATMOSPHERE,Toronto Atmospheric Fund,805A,Provincial Subsidies,,,,
ATMOSPHERE,Toronto Atmospheric Fund,810A,Federal Subsidies,,,,
ATMOSPHERE,Toronto Atmospheric Fund,820A,Other Subsidies,500,,,
ATMOSPHERE,Toronto Atmospheric Fund,850A,User Fees & Donations,,,,
ATMOSPHERE,Toronto Atmospheric Fund,920A,Transfers From Capital,233.7,,,
ATMOSPHERE,Toronto Atmospheric Fund,930A,Contribution From Reserves/Reserve Funds,,,,
ATMOSPHERE,Toronto Atmospheric Fund,940A,Sundry and Other Revenues,1545.3,,,
AUDITGEN,Auditor General's Office,750A,Inter-Divisional Recoveries,,,,
AUDITGEN,Auditor General's Office,805A,Provincial Subsidies,,,,
AUDITGEN,Auditor General's Office,810A,Federal Subsidies,,,,
AUDITGEN,Auditor General's Office,820A,Other Subsidies,,,,
AUDITGEN,Auditor General's Office,850A,User Fees & Donations,,,,
AUDITGEN,Auditor General's Office,920A,Transfers From Capital,,,,
AUDITGEN,Auditor General's Office,930A,Contribution From Reserves/Reserve Funds,,,,
AUDITGEN,Auditor General's Office,940A,Sundry and Other Revenues,,,,
BUILDINGS,Toronto Building,750A,Inter-Divisional Recoveries,918.4,,,
BUILDINGS,Toronto Building,805A,Provincial Subsidies,,,,
BUILDINGS,Toronto Building,810A,Federal Subsidies,,,,
BUILDINGS,Toronto Building,820A,Other Subsidies,,,,
BUILDINGS,Toronto Building,850A,User Fees & Donations,1327.3,,,
BUILDINGS,Toronto Building,920A,Transfers From Capital,,,,
BUILDINGS,Toronto Building,930A,Contribution From Reserves/Reserve Funds,,,,
BUILDINGS,Toronto Building,940A,Sundry and Other Revenues,55205.2,,,
CFO,Office of the Chief Financial Officer,750A,Inter-Divisional Recoveries,2404.7,,,
CFO,Office of the Chief Financial Officer,805A,Provincial Subsidies,508.2,,,
CFO,Office of the Chief Financial Officer,810A,Federal Subsidies,,,,
CFO,Office of the Chief Financial Officer,820A,Other Subsidies,,,,
CFO,Office of the Chief Financial Officer,850A,User Fees & Donations,382,,,
CFO,Office of the Chief Financial Officer,920A,Transfers From Capital,4165.1,,,
CFO,Office of the Chief Financial Officer,930A,Contribution From Reserves/Reserve Funds,3815.4,,,
CFO,Office of the Chief Financial Officer,940A,Sundry and Other Revenues,163.1,,,
CHILDSERV,Children's Services,750A,Inter-Divisional Recoveries,10200,,,
CHILDSERV,Children's Services,805A,Provincial Subsidies,268976.7,,,
CHILDSERV,Children's Services,810A,Federal Subsidies,,,,
CHILDSERV,Children's Services,820A,Other Subsidies,,,,
CHILDSERV,Children's Services,850A,User Fees & Donations,16844.5,,,
CHILDSERV,Children's Services,920A,Transfers From Capital,1027,,,
CHILDSERV,Children's Services,930A,Contribution From Reserves/Reserve Funds,19641,,,
CHILDSERV,Children's Services,940A,Sundry and Other Revenues,,,,
CITYMANAGER,City Manager's Office,750A,Inter-Divisional Recoveries,5117.887,,,
CITYMANAGER,City Manager's Office,805A,Provincial Subsidies,,,,
CITYMANAGER,City Manager's Office,810A,Federal Subsidies,,,,
CITYMANAGER,City Manager's Office,820A,Other Subsidies,,,,
CITYMANAGER,City Manager's Office,850A,User Fees & Donations,15.9,,,
CITYMANAGER,City Manager's Office,920A,Transfers From Capital,2990.433,,,
CITYMANAGER,City Manager's Office,930A,Contribution From Reserves/Reserve Funds,,,,
CITYMANAGER,City Manager's Office,940A,Sundry and Other Revenues,373.6,,,
CLERK,City Clerk's Office,750A,Inter-Divisional Recoveries,11757.7,,,
CLERK,City Clerk's Office,805A,Provincial Subsidies,,,,
CLERK,City Clerk's Office,810A,Federal Subsidies,5,,,
CLERK,City Clerk's Office,820A,Other Subsidies,,,,
CLERK,City Clerk's Office,850A,User Fees & Donations,847.4,,,
CLERK,City Clerk's Office,920A,Transfers From Capital,1210,,,
CLERK,City Clerk's Office,930A,Contribution From Reserves/Reserve Funds,4587.7,,,
CLERK,City Clerk's Office,940A,Sundry and Other Revenues,387.7,,,
COMMCENTRES,Association of Community Centres,750A,Inter-Divisional Recoveries,,,,
COMMCENTRES,Association of Community Centres,805A,Provincial Subsidies,,,,
COMMCENTRES,Association of Community Centres,810A,Federal Subsidies,,,,
COMMCENTRES,Association of Community Centres,820A,Other Subsidies,,,,
COMMCENTRES,Association of Community Centres,850A,User Fees & Donations,254.7,,,
COMMCENTRES,Association of Community Centres,920A,Transfers From Capital,,,,
COMMCENTRES,Association of Community Centres,930A,Contribution From Reserves/Reserve Funds,,,,
COMMCENTRES,Association of Community Centres,940A,Sundry and Other Revenues,9.3,,,
CORPFINANCING,Capital & Corporate Financing,750A,Inter-Divisional Recoveries,35299.7,,,
CORPFINANCING,Capital & Corporate Financing,805A,Provincial Subsidies,14073.8,,,
CORPFINANCING,Capital & Corporate Financing,810A,Federal Subsidies,,,,
CORPFINANCING,Capital & Corporate Financing,820A,Other Subsidies,,,,
CORPFINANCING,Capital & Corporate Financing,850A,User Fees & Donations,2253.78,,,
CORPFINANCING,Capital & Corporate Financing,920A,Transfers From Capital,,,,
CORPFINANCING,Capital & Corporate Financing,930A,Contribution From Reserves/Reserve Funds,233554.2,,,
CORPFINANCING,Capital & Corporate Financing,940A,Sundry and Other Revenues,909511.202,,,
COUNCIL,City Council,750A,Inter-Divisional Recoveries,,,,
COUNCIL,City Council,805A,Provincial Subsidies,,,,
COUNCIL,City Council,810A,Federal Subsidies,,,,
COUNCIL,City Council,820A,Other Subsidies,,,,
COUNCIL,City Council,850A,User Fees & Donations,,,,
COUNCIL,City Council,920A,Transfers From Capital,,,,
COUNCIL,City Council,930A,Contribution From Reserves/Reserve Funds,,,,
COUNCIL,City Council,940A,Sundry and Other Revenues,,,,
COURTSERV,Court Services,750A,Inter-Divisional Recoveries,5149.09693,,,
COURTSERV,Court Services,805A,Provincial Subsidies,,,,
COURTSERV,Court Services,810A,Federal Subsidies,,,,
COURTSERV,Court Services,820A,Other Subsidies,,,,
COURTSERV,Court Services,850A,User Fees & Donations,432,,,
COURTSERV,Court Services,920A,Transfers From Capital,,,,
COURTSERV,Court Services,930A,Contribution From Reserves/Reserve Funds,338.78299,,,
COURTSERV,Court Services,940A,Sundry and Other Revenues,60309.16594,,,
ECONDEV,Economic Development & Culture,750A,Inter-Divisional Recoveries,,,,
ECONDEV,Economic Development & Culture,805A,Provincial Subsidies,482.7,,,
ECONDEV,Economic Development & Culture,810A,Federal Subsidies,139.2,,,
ECONDEV,Economic Development & Culture,820A,Other Subsidies,92.5,,,
ECONDEV,Economic Development & Culture,850A,User Fees & Donations,1890.944,,,
ECONDEV,Economic Development & Culture,920A,Transfers From Capital,1036,,,
ECONDEV,Economic Development & Culture,930A,Contribution From Reserves/Reserve Funds,650,,,
ECONDEV,Economic Development & Culture,940A,Sundry and Other Revenues,5173.736,,,
ENGINEERING,Engineering & Construction Services,750A,Inter-Divisional Recoveries,,,,
ENGINEERING,Engineering & Construction Services,805A,Provincial Subsidies,,,,
ENGINEERING,Engineering & Construction Services,810A,Federal Subsidies,,,,
ENGINEERING,Engineering & Construction Services,820A,Other Subsidies,,,,
ENGINEERING,Engineering & Construction Services,850A,User Fees & Donations,5920.488,,,
ENGINEERING,Engineering & Construction Services,920A,Transfers From Capital,49655.347,,,
ENGINEERING,Engineering & Construction Services,930A,Contribution From Reserves/Reserve Funds,,,,
ENGINEERING,Engineering & Construction Services,940A,Sundry and Other Revenues,4944.154,,,
EXHIBPLACE,Exhibition Place,750A,Inter-Divisional Recoveries,,,,
EXHIBPLACE,Exhibition Place,940A,Sundry and Other Revenues,,,,
EXHIBPLACE,Exhibition Place,820A,Other Subsidies,,,,
EXHIBPLACE,Exhibition Place,850A,User Fees & Donations,62293.3,,,
EXHIBPLACE,Exhibition Place,920A,Transfers From Capital,,,,
EXHIBPLACE,Exhibition Place,930A,Contribution From Reserves/Reserve Funds,1309,,,
EXHIBPLACE,Exhibition Place,860A,Licences & Permits Revenue,1168,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",750A,Inter-Divisional Recoveries,52991.713,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",805A,Provincial Subsidies,,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",810A,Federal Subsidies,220.5,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",820A,Other Subsidies,,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",850A,User Fees & Donations,39659.636,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",920A,Transfers From Capital,10992.81,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",930A,Contribution From Reserves/Reserve Funds,9890.16,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",940A,Sundry and Other Revenues,9229.318,,,
FIRE,Fire Services,750A,Inter-Divisional Recoveries,369.64,,,
FIRE,Fire Services,805A,Provincial Subsidies,400,,,
FIRE,Fire Services,810A,Federal Subsidies,,,,
FIRE,Fire Services,820A,Other Subsidies,,,,
FIRE,Fire Services,850A,User Fees & Donations,14354.24,,,
FIRE,Fire Services,920A,Transfers From Capital,,,,
FIRE,Fire Services,930A,Contribution From Reserves/Reserve Funds,,,,
FIRE,Fire Services,940A,Sundry and Other Revenues,8,,,
FLEET,Fleet Services,750A,Inter-Divisional Recoveries,45941.4,,,
FLEET,Fleet Services,805A,Provincial Subsidies,,,,
FLEET,Fleet Services,810A,Federal Subsidies,,,,
FLEET,Fleet Services,820A,Other Subsidies,,,,
FLEET,Fleet Services,850A,User Fees & Donations,,,,
FLEET,Fleet Services,920A,Transfers From Capital,136.3,,,
FLEET,Fleet Services,930A,Contribution From Reserves/Reserve Funds,,,,
FLEET,Fleet Services,940A,Sundry and Other Revenues,1390.6,,,
HERITAGE,Heritage Toronto,750A,Inter-Divisional Recoveries,,,,
HERITAGE,Heritage Toronto,805A,Provincial Subsidies,,,,
HERITAGE,Heritage Toronto,810A,Federal Subsidies,147,,,
HERITAGE,Heritage Toronto,820A,Other Subsidies,,,,
HERITAGE,Heritage Toronto,850A,User Fees & Donations,270.4,,,
HERITAGE,Heritage Toronto,920A,Transfers From Capital,,,,
HERITAGE,Heritage Toronto,930A,Contribution From Reserves/Reserve Funds,,,,
HERITAGE,Heritage Toronto,940A,Sundry and Other Revenues,151.6,,,
INTEGRITYCOMM,Integrity Commissioner's Office,750A,Inter-Divisional Recoveries,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,805A,Provincial Subsidies,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,810A,Federal Subsidies,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,820A,Other Subsidies,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,850A,User Fees & Donations,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,920A,Transfers From Capital,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,930A,Contribution From Reserves/Reserve Funds,,,,
INTEGRITYCOMM,Integrity Commissioner's Office,940A,Sundry and Other Revenues,,,,
IT,Information & Technology,750A,Inter-Divisional Recoveries,13457.02458,,,
IT,Information & Technology,805A,Provincial Subsidies,,,,
IT,Information & Technology,810A,Federal Subsidies,,,,
IT,Information & Technology,820A,Other Subsidies,,,,
IT,Information & Technology,850A,User Fees & Donations,170.4,,,
IT,Information & Technology,920A,Transfers From Capital,16462.73246,,,
IT,Information & Technology,930A,Contribution From Reserves/Reserve Funds,2388,,,
IT,Information & Technology,940A,Sundry and Other Revenues,721.21113,,,
LEGAL,Legal Services,750A,Inter-Divisional Recoveries,18380.27045,,,
LEGAL,Legal Services,805A,Provincial Subsidies,,,,
LEGAL,Legal Services,810A,Federal Subsidies,,,,
LEGAL,Legal Services,820A,Other Subsidies,,,,
LEGAL,Legal Services,850A,User Fees & Donations,1740.4,,,
LEGAL,Legal Services,920A,Transfers From Capital,607.69166,,,
LEGAL,Legal Services,930A,Contribution From Reserves/Reserve Funds,300,,,
LEGAL,Legal Services,940A,Sundry and Other Revenues,2189.073,,,
LIBRARY,Toronto Public Library,750A,Inter-Divisional Recoveries,,,,
LIBRARY,Toronto Public Library,805A,Provincial Subsidies,5705.7,,,
LIBRARY,Toronto Public Library,810A,Federal Subsidies,,,,
LIBRARY,Toronto Public Library,820A,Other Subsidies,,,,
LIBRARY,Toronto Public Library,850A,User Fees & Donations,4940.5,,,
LIBRARY,Toronto Public Library,920A,Transfers From Capital,511.8,,,
LIBRARY,Toronto Public Library,930A,Contribution From Reserves/Reserve Funds,1750,,,
LIBRARY,Toronto Public Library,940A,Sundry and Other Revenues,2019.3,,,
LICENCING,Municipal Licensing & Standards,750A,Inter-Divisional Recoveries,1595.1,,,
LICENCING,Municipal Licensing & Standards,805A,Provincial Subsidies,,,,
LICENCING,Municipal Licensing & Standards,810A,Federal Subsidies,,,,
LICENCING,Municipal Licensing & Standards,820A,Other Subsidies,,,,
LICENCING,Municipal Licensing & Standards,850A,User Fees & Donations,3171.1,,,
LICENCING,Municipal Licensing & Standards,920A,Transfers From Capital,,,,
LICENCING,Municipal Licensing & Standards,930A,Contribution From Reserves/Reserve Funds,,,,
LICENCING,Municipal Licensing & Standards,940A,Sundry and Other Revenues,23383.1,,,
LOBBYREG,Office of the Lobbyist Registrar,750A,Inter-Divisional Recoveries,,,,
LOBBYREG,Office of the Lobbyist Registrar,805A,Provincial Subsidies,,,,
LOBBYREG,Office of the Lobbyist Registrar,810A,Federal Subsidies,,,,
LOBBYREG,Office of the Lobbyist Registrar,820A,Other Subsidies,,,,
LOBBYREG,Office of the Lobbyist Registrar,850A,User Fees & Donations,,,,
LOBBYREG,Office of the Lobbyist Registrar,920A,Transfers From Capital,,,,
LOBBYREG,Office of the Lobbyist Registrar,930A,Contribution From Reserves/Reserve Funds,,,,
LOBBYREG,Office of the Lobbyist Registrar,940A,Sundry and Other Revenues,9,,,
LONGTERMHOME,Long Term Care Homes & Services,750A,Inter-Divisional Recoveries,127.9,,,
LONGTERMHOME,Long Term Care Homes & Services,805A,Provincial Subsidies,130316.2,,,
LONGTERMHOME,Long Term Care Homes & Services,810A,Federal Subsidies,,,,
LONGTERMHOME,Long Term Care Homes & Services,820A,Other Subsidies,,,,
LONGTERMHOME,Long Term Care Homes & Services,850A,User Fees & Donations,48631.2,,,
LONGTERMHOME,Long Term Care Homes & Services,920A,Transfers From Capital,260,,,
LONGTERMHOME,Long Term Care Homes & Services,930A,Contribution From Reserves/Reserve Funds,,,,
LONGTERMHOME,Long Term Care Homes & Services,940A,Sundry and Other Revenues,150,,,
MAYOR,Mayor's Office,750A,Inter-Divisional Recoveries,,,,
MAYOR,Mayor's Office,805A,Provincial Subsidies,,,,
MAYOR,Mayor's Office,810A,Federal Subsidies,,,,
MAYOR,Mayor's Office,820A,Other Subsidies,,,,
MAYOR,Mayor's Office,850A,User Fees & Donations,,,,
MAYOR,Mayor's Office,920A,Transfers From Capital,,,,
MAYOR,Mayor's Office,930A,Contribution From Reserves/Reserve Funds,,,,
MAYOR,Mayor's Office,940A,Sundry and Other Revenues,,,,
PARAMEDIC,Toronto Paramedic Services,750A,Inter-Divisional Recoveries,836.1,,,
PARAMEDIC,Toronto Paramedic Services,805A,Provincial Subsidies,101949.8,,,
PARAMEDIC,Toronto Paramedic Services,810A,Federal Subsidies,,,,
PARAMEDIC,Toronto Paramedic Services,820A,Other Subsidies,,,,
PARAMEDIC,Toronto Paramedic Services,850A,User Fees & Donations,572.58,,,
PARAMEDIC,Toronto Paramedic Services,920A,Transfers From Capital,159.5,,,
PARAMEDIC,Toronto Paramedic Services,930A,Contribution From Reserves/Reserve Funds,,,,
PARAMEDIC,Toronto Paramedic Services,940A,Sundry and Other Revenues,987.5,,,
PARKING,Toronto Parking Authority,750A,Inter-Divisional Recoveries,,,,
PARKING,Toronto Parking Authority,805A,Provincial Subsidies,,,,
PARKING,Toronto Parking Authority,810A,Federal Subsidies,,,,
PARKING,Toronto Parking Authority,820A,Other Subsidies,,,,
PARKING,Toronto Parking Authority,850A,User Fees & Donations,124332.5,,,
PARKING,Toronto Parking Authority,920A,Transfers From Capital,,,,
PARKING,Toronto Parking Authority,930A,Contribution From Reserves/Reserve Funds,,,,
PARKING,Toronto Parking Authority,940A,Sundry and Other Revenues,4397.4,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,750A,Inter-Divisional Recoveries,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,805A,Provincial Subsidies,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,810A,Federal Subsidies,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,820A,Other Subsidies,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,850A,User Fees & Donations,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,920A,Transfers From Capital,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,930A,Contribution From Reserves/Reserve Funds,,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,940A,Sundry and Other Revenues,80649.4,,,
PARKS,"Parks, Forestry & Recreation",750A,Inter-Divisional Recoveries,4880.9,,,
PARKS,"Parks, Forestry & Recreation",805A,Provincial Subsidies,1081.4,,,
PARKS,"Parks, Forestry & Recreation",810A,Federal Subsidies,3500,,,
PARKS,"Parks, Forestry & Recreation",820A,Other Subsidies,,,,
PARKS,"Parks, Forestry & Recreation",850A,User Fees & Donations,72798,,,
PARKS,"Parks, Forestry & Recreation",920A,Transfers From Capital,4795.9,,,
PARKS,"Parks, Forestry & Recreation",930A,Contribution From Reserves/Reserve Funds,10760.7,,,
PARKS,"Parks, Forestry & Recreation",940A,Sundry and Other Revenues,12697,,,
PLANNING,City Planning,750A,Inter-Divisional Recoveries,,,,
PLANNING,City Planning,805A,Provincial Subsidies,,,,
PLANNING,City Planning,810A,Federal Subsidies,,,,
PLANNING,City Planning,820A,Other Subsidies,,,,
PLANNING,City Planning,850A,User Fees & Donations,21725.35,,,
PLANNING,City Planning,920A,Transfers From Capital,2544.487,,,
PLANNING,City Planning,930A,Contribution From Reserves/Reserve Funds,150,,,
PLANNING,City Planning,940A,Sundry and Other Revenues,1013.011,,,
POLICE,Toronto Police Service,750A,Inter-Divisional Recoveries,11108.8,,,
POLICE,Toronto Police Service,805A,Provincial Subsidies,,,,
POLICE,Toronto Police Service,810A,Federal Subsidies,,,,
POLICE,Toronto Police Service,820A,Other Subsidies,38246.2,,,
POLICE,Toronto Police Service,850A,User Fees & Donations,10033.7,,,
POLICE,Toronto Police Service,920A,Transfers From Capital,,,,
POLICE,Toronto Police Service,930A,Contribution From Reserves/Reserve Funds,16980.3,,,
POLICE,Toronto Police Service,940A,Sundry and Other Revenues,,,,
POLICEBOARD,Toronto Police Services Board,750A,Inter-Divisional Recoveries,,,,
POLICEBOARD,Toronto Police Services Board,805A,Provincial Subsidies,,,,
POLICEBOARD,Toronto Police Services Board,810A,Federal Subsidies,,,,
POLICEBOARD,Toronto Police Services Board,820A,Other Subsidies,,,,
POLICEBOARD,Toronto Police Services Board,850A,User Fees & Donations,,,,
POLICEBOARD,Toronto Police Services Board,920A,Transfers From Capital,,,,
POLICEBOARD,Toronto Police Services Board,930A,Contribution From Reserves/Reserve Funds,500,,,
POLICEBOARD,Toronto Police Services Board,940A,Sundry and Other Revenues,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",750A,Inter-Divisional Recoveries,9959.5,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",805A,Provincial Subsidies,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",810A,Federal Subsidies,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",820A,Other Subsidies,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",850A,User Fees & Donations,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",920A,Transfers From Capital,2292.3,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",930A,Contribution From Reserves/Reserve Funds,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",940A,Sundry and Other Revenues,,,,
PUBLICHEALTH,Toronto Public Health,750A,Inter-Divisional Recoveries,10973.06604,,,
PUBLICHEALTH,Toronto Public Health,805A,Provincial Subsidies,173091.8,,,
PUBLICHEALTH,Toronto Public Health,810A,Federal Subsidies,196.6,,,
PUBLICHEALTH,Toronto Public Health,820A,Other Subsidies,,,,
PUBLICHEALTH,Toronto Public Health,850A,User Fees & Donations,1003.72337,,,
PUBLICHEALTH,Toronto Public Health,920A,Transfers From Capital,3939.3,,,
PUBLICHEALTH,Toronto Public Health,930A,Contribution From Reserves/Reserve Funds,,,,
PUBLICHEALTH,Toronto Public Health,940A,Sundry and Other Revenues,1855.6,,,
REGIONCONSERV,Toronto & Region Conservation Authority,750A,Inter-Divisional Recoveries,,,,
REGIONCONSERV,Toronto & Region Conservation Authority,805A,Provincial Subsidies,1910,,,
REGIONCONSERV,Toronto & Region Conservation Authority,810A,Federal Subsidies,,,,
REGIONCONSERV,Toronto & Region Conservation Authority,820A,Other Subsidies,,,,
REGIONCONSERV,Toronto & Region Conservation Authority,850A,User Fees & Donations,23572.2,,,
REGIONCONSERV,Toronto & Region Conservation Authority,920A,Transfers From Capital,,,,
REGIONCONSERV,Toronto & Region Conservation Authority,930A,Contribution From Reserves/Reserve Funds,4270.1,,,
REGIONCONSERV,Toronto & Region Conservation Authority,940A,Sundry and Other Revenues,4605.4,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",750A,Inter-Divisional Recoveries,26,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",805A,Provincial Subsidies,185847.704,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",810A,Federal Subsidies,179232.4296,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",820A,Other Subsidies,113935.6,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",850A,User Fees & Donations,922.4,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",920A,Transfers From Capital,288.443,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",930A,Contribution From Reserves/Reserve Funds,34529.761,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",940A,Sundry and Other Revenues,2661.265,,,
SOCIALDEV,"Social Development, Finance & Administration",750A,Inter-Divisional Recoveries,650,,,
SOCIALDEV,"Social Development, Finance & Administration",805A,Provincial Subsidies,6683.4,,,
SOCIALDEV,"Social Development, Finance & Administration",810A,Federal Subsidies,3220.7,,,
SOCIALDEV,"Social Development, Finance & Administration",820A,Other Subsidies,,,,
SOCIALDEV,"Social Development, Finance & Administration",850A,User Fees & Donations,,,,
SOCIALDEV,"Social Development, Finance & Administration",920A,Transfers From Capital,,,,
SOCIALDEV,"Social Development, Finance & Administration",930A,Contribution From Reserves/Reserve Funds,,,,
SOCIALDEV,"Social Development, Finance & Administration",940A,Sundry and Other Revenues,,,,
SOCIALSERV,Toronto Employment & Social Services,750A,Inter-Divisional Recoveries,,,,
SOCIALSERV,Toronto Employment & Social Services,805A,Provincial Subsidies,919390.779,,,
SOCIALSERV,Toronto Employment & Social Services,810A,Federal Subsidies,,,,
SOCIALSERV,Toronto Employment & Social Services,820A,Other Subsidies,56179.5,,,
SOCIALSERV,Toronto Employment & Social Services,850A,User Fees & Donations,,,,
SOCIALSERV,Toronto Employment & Social Services,920A,Transfers From Capital,563.685,,,
SOCIALSERV,Toronto Employment & Social Services,930A,Contribution From Reserves/Reserve Funds,36232.75,,,
SOCIALSERV,Toronto Employment & Social Services,940A,Sundry and Other Revenues,15000,,,
SOLIDWASTE,Solid Waste Management Services,750A,Inter-Divisional Recoveries,4390.9987,,,
SOLIDWASTE,Solid Waste Management Services,805A,Provincial Subsidies,14825.9,,,
SOLIDWASTE,Solid Waste Management Services,810A,Federal Subsidies,,,,
SOLIDWASTE,Solid Waste Management Services,820A,Other Subsidies,,,,
SOLIDWASTE,Solid Waste Management Services,850A,User Fees & Donations,262818.6,,,
SOLIDWASTE,Solid Waste Management Services,920A,Transfers From Capital,2209.0617755,,,
SOLIDWASTE,Solid Waste Management Services,930A,Contribution From Reserves/Reserve Funds,,,,
SOLIDWASTE,Solid Waste Management Services,940A,Sundry and Other Revenues,61620.4,,,
THEATRES,Theatres,750A,Inter-Divisional Recoveries,,,,
THEATRES,Theatres,805A,Provincial Subsidies,,,,
THEATRES,Theatres,810A,Federal Subsidies,,,,
THEATRES,Theatres,820A,Other Subsidies,,,,
THEATRES,Theatres,850A,User Fees & Donations,20187.300000000003,,,
