LICENCING,Municipal Licensing & Standards,TEMP,Temporary,1,,,
LOBBYREG,Office of the Lobbyist Registrar,PERM,Permanent,8,,,
LOBBYREG,Office of the Lobbyist Registrar,TEMP,Temporary,0.3,,,
LONGTERMHOME,Long Term Care Homes & Services,PERM,Permanent,2153.5,,,
LONGTERMHOME,Long Term Care Homes & Services,TEMP,Temporary,,,,
MAYOR,Mayor's Office,PERM,Permanent,1,,,
MAYOR,Mayor's Office,TEMP,Temporary,17,,,
OMBUDSMAN,Office of the Ombudsman,PERM,Permanent,10,,,
OMBUDSMAN,Office of the Ombudsman,TEMP,Temporary,,,,
PARAMEDIC,Toronto Paramedic Services,PERM,Permanent,1205.5,,,
PARAMEDIC,Toronto Paramedic Services,TEMP,Temporary,7.5,,,
PARKING,Toronto Parking Authority,PERM,Permanent,244,,,
PARKING,Toronto Parking Authority,TEMP,Temporary,54.7,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,PERM,Permanent,394,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,TEMP,Temporary,,,,
PARKS,"Parks, Forestry & Recreation",PERM,Permanent,1781,,,
PARKS,"Parks, Forestry & Recreation",TEMP,Temporary,2419.2,,,
PLANNING,City Planning,PERM,Permanent,315,,,
PLANNING,City Planning,TEMP,Temporary,18,,,
POLICE,Toronto Police Service,PERM,Permanent,7862,,,
POLICE,Toronto Police Service,TEMP,Temporary,7,,,
POLICEBOARD,Toronto Police Services Board,PERM,Permanent,8,,,
POLICEBOARD,Toronto Police Services Board,TEMP,Temporary,,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",PERM,Permanent,201.3,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",TEMP,Temporary,6.8,,,
PUBLICHEALTH,Toronto Public Health,PERM,Permanent,1778.5,,,
PUBLICHEALTH,Toronto Public Health,TEMP,Temporary,57.2,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",PERM,Permanent,548.7,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",TEMP,Temporary,190.7,,,
SOCIALDEV,"Social Development, Finance & Administration",PERM,Permanent,124.5,,,
SOCIALDEV,"Social Development, Finance & Administration",TEMP,Temporary,5.2,,,
SOCIALSERV,Toronto Employment & Social Services,PERM,Permanent,1966,,,
SOCIALSERV,Toronto Employment & Social Services,TEMP,Temporary,224.5,,,
SOLIDWASTE,Solid Waste Management Services,PERM,Permanent,967.7,,,
SOLIDWASTE,Solid Waste Management Services,TEMP,Temporary,125.5,,,
THEATRES,Theatres,PERM,Permanent,74.8,,,
THEATRES,Theatres,TEMP,Temporary,106.3,,,
TRANSPORTATION,Transportation Services,PERM,Permanent,1016,,,
TRANSPORTATION,Transportation Services,TEMP,Temporary,27.7,,,
TREASURER,Office of the Treasurer,PERM,Permanent,681,,,
TREASURER,Office of the Treasurer,TEMP,Temporary,49,,,
TTCCONV,Toronto Transit Commission - Conventional,PERM,Permanent,10559,,,
TTCCONV,Toronto Transit Commission - Conventional,TEMP,Temporary,2,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,PERM,Permanent,529,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,TEMP,Temporary,,,,
WATER,Toronto Water,PERM,Permanent,1590,,,
WATER,Toronto Water,TEMP,Temporary,69.3,,,
YONGEDUNDAS,Yonge-Dundas Square,PERM,Permanent,5,,,
YONGEDUNDAS,Yonge-Dundas Square,TEMP,Temporary,,,,
ZOO,Toronto Zoo,PERM,Permanent,278,,,
ZOO,Toronto Zoo,TEMP,Temporary,110,,,
311SERVICE,311 Toronto,TEMP,Temporary,,,,
