311SERVICE,311 Toronto,311 Service Delivery,311 Service Delivery,,,700A,Inter-Divisional Charges,194277,
311SERVICE,311 Toronto,TO-311 Development,TO-311 Development,311 PMO,311 PMO,100A,Salaries And Benefits,2922847,
311SERVICE,311 Toronto,TO-311 Development,TO-311 Development,311 PMO,311 PMO,200A,Materials & Supplies,1239,
311SERVICE,311 Toronto,TO-311 Development,TO-311 Development,311 PMO,311 PMO,400A,Service And Rent,10455,
311SERVICE,311 Toronto,TO-311 Development,TO-311 Development,311 PMO,311 PMO,510A,Contribution To Reserves/Reserve Funds,25905,
311SERVICE,311 Toronto,TO-311 Information & Business Processing,TO-311 Information & Business Processing,311 Business Processing,311 Business Processing,100A,Salaries And Benefits,440114,
311SERVICE,311 Toronto,TO-311 Information & Business Processing,TO-311 Information & Business Processing,311 Information/ Content Management,311 Information/ Content Management,100A,Salaries And Benefits,906748,
311SERVICE,311 Toronto,TO-311 Information & Business Processing,TO-311 Information & Business Processing,311 Information/ Content Management,311 Information/ Content Management,200A,Materials & Supplies,100,
311SERVICE,311 Toronto,TO-311 Information & Business Processing,TO-311 Information & Business Processing,311 Information/ Content Management,311 Information/ Content Management,400A,Service And Rent,794,
AFFHOUSING,Affordable Housing Office,Housing Improvement Loans & Grants,Housing Improvement Loans & Grants,,,100A,Salaries And Benefits,719130,
AFFHOUSING,Affordable Housing Office,Housing Improvement Loans & Grants,Housing Improvement Loans & Grants,,,200A,Materials & Supplies,3848,
AFFHOUSING,Affordable Housing Office,Housing Improvement Loans & Grants,Housing Improvement Loans & Grants,,,300A,Equipment,834,
AFFHOUSING,Affordable Housing Office,Housing Improvement Loans & Grants,Housing Improvement Loans & Grants,,,400A,Service And Rent,55559,
AFFHOUSING,Affordable Housing Office,Housing Improvement Loans & Grants,Housing Improvement Loans & Grants,,,510A,Contribution To Reserves/Reserve Funds,1881,
AFFHOUSING,Affordable Housing Office,Housing Improvement Loans & Grants,Housing Improvement Loans & Grants,,,700A,Inter-Divisional Charges,162884,
AFFHOUSING,Affordable Housing Office,Housing Policy & Partnerships,Housing Policy & Partnerships,,,100A,Salaries And Benefits,718913,
AFFHOUSING,Affordable Housing Office,Housing Policy & Partnerships,Housing Policy & Partnerships,,,200A,Materials & Supplies,3850,
AFFHOUSING,Affordable Housing Office,Housing Policy & Partnerships,Housing Policy & Partnerships,,,300A,Equipment,833,
AFFHOUSING,Affordable Housing Office,Housing Policy & Partnerships,Housing Policy & Partnerships,,,400A,Service And Rent,55562,
AFFHOUSING,Affordable Housing Office,Housing Policy & Partnerships,Housing Policy & Partnerships,,,510A,Contribution To Reserves/Reserve Funds,1881,
AFFHOUSING,Affordable Housing Office,Housing Policy & Partnerships,Housing Policy & Partnerships,,,700A,Inter-Divisional Charges,162884,
AFFHOUSING,Affordable Housing Office,New Affordable Housing Development,New Affordable Housing Development,,,100A,Salaries And Benefits,844968,
AFFHOUSING,Affordable Housing Office,New Affordable Housing Development,New Affordable Housing Development,,,200A,Materials & Supplies,3853,
AFFHOUSING,Affordable Housing Office,New Affordable Housing Development,New Affordable Housing Development,,,300A,Equipment,834,
AFFHOUSING,Affordable Housing Office,New Affordable Housing Development,New Affordable Housing Development,,,400A,Service And Rent,54091,
AFFHOUSING,Affordable Housing Office,New Affordable Housing Development,New Affordable Housing Development,,,510A,Contribution To Reserves/Reserve Funds,1886,
AFFHOUSING,Affordable Housing Office,New Affordable Housing Development,New Affordable Housing Development,,,700A,Inter-Divisional Charges,162884,
ARENAS,Arena Boards of Management,Community Ice & Facility Booking,Community Ice & Facility Booking,,,100A,Salaries And Benefits,4478873,
ARENAS,Arena Boards of Management,Community Ice & Facility Booking,Community Ice & Facility Booking,,,200A,Materials & Supplies,2224298,
ARENAS,Arena Boards of Management,Community Ice & Facility Booking,Community Ice & Facility Booking,,,300A,Equipment,44733,
ARENAS,Arena Boards of Management,Community Ice & Facility Booking,Community Ice & Facility Booking,,,400A,Service And Rent,1079405,
ARENAS,Arena Boards of Management,Community Ice & Facility Booking,Community Ice & Facility Booking,,,505A,Contribution To Capital,546370,
ARENAS,Arena Boards of Management,Community Ice & Facility Booking,Community Ice & Facility Booking,,,510A,Contribution To Reserves/Reserve Funds,270175,
COMMCENTRES,Association of Community Centres,Social Economic & Neighbourhood Development,Social Economic & Neighbourhood Development,,,100A,Salaries And Benefits,6787008,
COMMCENTRES,Association of Community Centres,Social Economic & Neighbourhood Development,Social Economic & Neighbourhood Development,,,200A,Materials & Supplies,464950,
COMMCENTRES,Association of Community Centres,Social Economic & Neighbourhood Development,Social Economic & Neighbourhood Development,,,300A,Equipment,3406,
COMMCENTRES,Association of Community Centres,Social Economic & Neighbourhood Development,Social Economic & Neighbourhood Development,,,400A,Service And Rent,628436,
COMMCENTRES,Association of Community Centres,Social Economic & Neighbourhood Development,Social Economic & Neighbourhood Development,,,510A,Contribution To Reserves/Reserve Funds,29231,
COMMCENTRES,Association of Community Centres,Social Economic & Neighbourhood Development,Social Economic & Neighbourhood Development,,,650A,Other Expenditures,7000,
AUDITGEN,Auditor General's Office,,,,,100A,Salaries And Benefits,4572464,
AUDITGEN,Auditor General's Office,,,,,200A,Materials & Supplies,16189,
AUDITGEN,Auditor General's Office,,,,,300A,Equipment,47126,
AUDITGEN,Auditor General's Office,,,,,400A,Service And Rent,96833,
AUDITGEN,Auditor General's Office,,,,,510A,Contribution To Reserves/Reserve Funds,7681,
AUDITGEN,Auditor General's Office,,,,,700A,Inter-Divisional Charges,22272,
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,,,505A,Contribution To Capital,216379465,
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,,,510A,Contribution To Reserves/Reserve Funds,18911638,
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,,,650A,Other Expenditures,486164265,
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,,,700A,Inter-Divisional Charges,978187,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,100A,Salaries And Benefits,78439654,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,200A,Materials & Supplies,2596160,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,300A,Equipment,686870,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,400A,Service And Rent,275537224,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,510A,Contribution To Reserves/Reserve Funds,952319,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,650A,Other Expenditures,733870,
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,,,700A,Inter-Divisional Charges,4626704,
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,100A,Salaries And Benefits,5884060,
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,200A,Materials & Supplies,42949,
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,300A,Equipment,54642,
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,400A,Service And Rent,80919808,
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,510A,Contribution To Reserves/Reserve Funds,328430,
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,650A,Other Expenditures,-7270,Non-normal value
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,,,700A,Inter-Divisional Charges,169688,
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,Elections,Elections,100A,Salaries And Benefits,4288942,
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,Elections,Elections,200A,Materials & Supplies,22004,
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,Elections,Elections,300A,Equipment,7000,
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,Elections,Elections,400A,Service And Rent,953001,
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,Elections,Elections,650A,Other Expenditures,254,
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,Elections,Elections,700A,Inter-Divisional Charges,308962,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Deliver Provincially Delegated Services,Deliver Provincially Delegated Services,100A,Salaries And Benefits,1987131,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Deliver Provincially Delegated Services,Deliver Provincially Delegated Services,200A,Materials & Supplies,17707,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Deliver Provincially Delegated Services,Deliver Provincially Delegated Services,300A,Equipment,1250,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Deliver Provincially Delegated Services,Deliver Provincially Delegated Services,400A,Service And Rent,31884,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Deliver Provincially Delegated Services,Deliver Provincially Delegated Services,650A,Other Expenditures,31017,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Deliver Provincially Delegated Services,Deliver Provincially Delegated Services,700A,Inter-Divisional Charges,8500,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government & Official Services,Government & Official Services,100A,Salaries And Benefits,8821775,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government & Official Services,Government & Official Services,200A,Materials & Supplies,66883,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government & Official Services,Government & Official Services,300A,Equipment,37292,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government & Official Services,Government & Official Services,400A,Service And Rent,166592,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government & Official Services,Government & Official Services,510A,Contribution To Reserves/Reserve Funds,187709,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government & Official Services,Government & Official Services,700A,Inter-Divisional Charges,54711,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government Decision Making Processes,Government Decision Making Processes,100A,Salaries And Benefits,7086927,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government Decision Making Processes,Government Decision Making Processes,200A,Materials & Supplies,23184,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government Decision Making Processes,Government Decision Making Processes,300A,Equipment,3444,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government Decision Making Processes,Government Decision Making Processes,400A,Service And Rent,608954,
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,Government Decision Making Processes,Government Decision Making Processes,700A,Inter-Divisional Charges,632349,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Corporate Information Production Services,Corporate Information Production Services,100A,Salaries And Benefits,6510987,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Corporate Information Production Services,Corporate Information Production Services,200A,Materials & Supplies,875832,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Corporate Information Production Services,Corporate Information Production Services,300A,Equipment,21841,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Corporate Information Production Services,Corporate Information Production Services,400A,Service And Rent,5527119,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Corporate Information Production Services,Corporate Information Production Services,510A,Contribution To Reserves/Reserve Funds,221224,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Corporate Information Production Services,Corporate Information Production Services,700A,Inter-Divisional Charges,106023,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,100A,Salaries And Benefits,10536839,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,200A,Materials & Supplies,67975,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,300A,Equipment,15908,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,400A,Service And Rent,410252,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,510A,Contribution To Reserves/Reserve Funds,55700,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,650A,Other Expenditures,1500,
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,Lifecycle Management of City Information,Lifecycle Management of City Information,700A,Inter-Divisional Charges,14404,
COUNCIL,City Council,,,,,100A,Salaries And Benefits,18622473,
COUNCIL,City Council,,,,,200A,Materials & Supplies,1281482,
COUNCIL,City Council,,,,,300A,Equipment,102000,
COUNCIL,City Council,,,,,400A,Service And Rent,595500,
COUNCIL,City Council,,,,,510A,Contribution To Reserves/Reserve Funds,99217,
COUNCIL,City Council,,,,,700A,Inter-Divisional Charges,253279,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Diversity & Inclusion,Diversity & Inclusion,100A,Salaries And Benefits,602839,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Diversity & Inclusion,Diversity & Inclusion,200A,Materials & Supplies,1692,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Diversity & Inclusion,Diversity & Inclusion,300A,Equipment,1633,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Diversity & Inclusion,Diversity & Inclusion,400A,Service And Rent,5657,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Diversity & Inclusion,Diversity & Inclusion,700A,Inter-Divisional Charges,6910,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Equity & Accessibility,Equity & Accessibility,100A,Salaries And Benefits,419067,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Equity & Accessibility,Equity & Accessibility,200A,Materials & Supplies,1262,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Equity & Accessibility,Equity & Accessibility,300A,Equipment,95,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Equity & Accessibility,Equity & Accessibility,400A,Service And Rent,1948,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Human Rights Education & Complaints Management,Human Rights Education & Complaints Management,100A,Salaries And Benefits,774670,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Human Rights Education & Complaints Management,Human Rights Education & Complaints Management,200A,Materials & Supplies,1723,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Human Rights Education & Complaints Management,Human Rights Education & Complaints Management,300A,Equipment,2091,
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",Human Rights Education & Complaints Management,Human Rights Education & Complaints Management,400A,Service And Rent,6715,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Accountability Processes,Accountability Processes,100A,Salaries And Benefits,97943,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Accountability Processes,Accountability Processes,200A,Materials & Supplies,819,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Accountability Processes,Accountability Processes,400A,Service And Rent,1266,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,City Manager,City Manager,100A,Salaries And Benefits,632583,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,City Manager,City Manager,200A,Materials & Supplies,4346,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,City Manager,City Manager,300A,Equipment,9700,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,City Manager,City Manager,400A,Service And Rent,23985,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,City Manager,City Manager,510A,Contribution To Reserves/Reserve Funds,19973,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,City Manager,City Manager,700A,Inter-Divisional Charges,12800,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Corporate Issues & Agenda Management,Corporate Issues & Agenda Management,100A,Salaries And Benefits,489165,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Corporate Issues & Agenda Management,Corporate Issues & Agenda Management,200A,Materials & Supplies,1487,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Corporate Issues & Agenda Management,Corporate Issues & Agenda Management,400A,Service And Rent,15776,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Financial Management & Program Support,Financial Management & Program Support,100A,Salaries And Benefits,674574,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Financial Management & Program Support,Financial Management & Program Support,200A,Materials & Supplies,2346,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Financial Management & Program Support,Financial Management & Program Support,400A,Service And Rent,6421,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Performance Management & Benchmarking,Performance Management & Benchmarking,100A,Salaries And Benefits,954565,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Performance Management & Benchmarking,Performance Management & Benchmarking,200A,Materials & Supplies,1190,
CITYMANAGER,City Manager's Office,CM-Executive Management,CM-Executive Management,Performance Management & Benchmarking,Performance Management & Benchmarking,400A,Service And Rent,12626,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Audit Reporting,Audit Reporting,100A,Salaries And Benefits,938844,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Audit Reporting,Audit Reporting,200A,Materials & Supplies,436,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Audit Reporting,Audit Reporting,300A,Equipment,25493,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Audit Reporting,Audit Reporting,400A,Service And Rent,16892,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Business Risk & Consulting,Business Risk & Consulting,100A,Salaries And Benefits,192636,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Business Risk & Consulting,Business Risk & Consulting,200A,Materials & Supplies,164,
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,Business Risk & Consulting,Business Risk & Consulting,400A,Service And Rent,3221,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Governance & Organizational Structures,Governance & Organizational Structures,100A,Salaries And Benefits,1131659,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Governance & Organizational Structures,Governance & Organizational Structures,200A,Materials & Supplies,1128,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Governance & Organizational Structures,Governance & Organizational Structures,400A,Service And Rent,68594,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Intergovernmental & Agency Relations,Intergovernmental & Agency Relations,100A,Salaries And Benefits,1505704,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Intergovernmental & Agency Relations,Intergovernmental & Agency Relations,200A,Materials & Supplies,1128,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Intergovernmental & Agency Relations,Intergovernmental & Agency Relations,400A,Service And Rent,12512,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Strategic Planning & Policy Development,Strategic Planning & Policy Development,100A,Salaries And Benefits,866595,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Strategic Planning & Policy Development,Strategic Planning & Policy Development,200A,Materials & Supplies,369,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Strategic Planning & Policy Development,Strategic Planning & Policy Development,400A,Service And Rent,10899,
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,Strategic Planning & Policy Development,Strategic Planning & Policy Development,700A,Inter-Divisional Charges,7500,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Advertising / Corporate Identity Management,Advertising / Corporate Identity Management,100A,Salaries And Benefits,776549,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Advertising / Corporate Identity Management,Advertising / Corporate Identity Management,200A,Materials & Supplies,1800,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Advertising / Corporate Identity Management,Advertising / Corporate Identity Management,300A,Equipment,705,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Advertising / Corporate Identity Management,Advertising / Corporate Identity Management,400A,Service And Rent,45558,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Internal Communications,Internal Communications,100A,Salaries And Benefits,791652,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Internal Communications,Internal Communications,200A,Materials & Supplies,1800,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Internal Communications,Internal Communications,300A,Equipment,705,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Internal Communications,Internal Communications,400A,Service And Rent,40674,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Internal Communications,Internal Communications,700A,Inter-Divisional Charges,5000,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Media Relations,Media Relations,100A,Salaries And Benefits,1132400,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Media Relations,Media Relations,200A,Materials & Supplies,3000,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Media Relations,Media Relations,300A,Equipment,1175,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Media Relations,Media Relations,400A,Service And Rent,75930,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Public Communications,Public Communications,100A,Salaries And Benefits,3031525,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Public Communications,Public Communications,200A,Materials & Supplies,2347,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Public Communications,Public Communications,300A,Equipment,4115,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Public Communications,Public Communications,400A,Service And Rent,34726,
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,Public Communications,Public Communications,700A,Inter-Divisional Charges,25950,
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,,,100A,Salaries And Benefits,6676617,
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,,,200A,Materials & Supplies,26582,
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,,,300A,Equipment,-5278,Non-normal value
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,,,400A,Service And Rent,1639813,
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,,,510A,Contribution To Reserves/Reserve Funds,37783,
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,,,700A,Inter-Divisional Charges,83213,
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,,,100A,Salaries And Benefits,10762391,
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,,,200A,Materials & Supplies,38948,
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,,,300A,Equipment,29865,
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,,,400A,Service And Rent,383723,
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,,,510A,Contribution To Reserves/Reserve Funds,16664,
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,,,700A,Inter-Divisional Charges,30531,
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,,,100A,Salaries And Benefits,7042158,
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,,,200A,Materials & Supplies,37233,
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,,,300A,Equipment,14670,
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,,,400A,Service And Rent,1362169,
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,,,700A,Inter-Divisional Charges,48109,
CITYMANAGER,City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,,,100A,Salaries And Benefits,10182106,
