_META_START_,,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,http://www1.toronto.ca/wps/portal/contentonly?vgnextoid=96c98f90dba60310VgnVCM1000003dd60f89RCRD&vgnextchannel=1a66e03bb8d1e310VgnVCM10000071d60f89RCRD,,,,,
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,750A,Inter-Divisional Recoveries,2830457.04
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,805A,Provincial Subsidies,2440580.04
CORPFINANCING,Capital & Corporate Financing,Corporate Accounts,Corporate Accounts,940A,Sundry and Other Revenues,1762044.96
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,930A,Contribution From Reserves/Reserve Funds,3966918.99
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,750A,Inter-Divisional Recoveries,10200000
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,805A,Provincial Subsidies,257693416.75
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,920A,Transfers From Capital,984194.5
CHILDSERV,Children's Services,Child Care Delivery,Child Care Delivery,850A,User Fees & Donations,25569600
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,930A,Contribution From Reserves/Reserve Funds,1400001
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,805A,Provincial Subsidies,94356188.29
CHILDSERV,Children's Services,Child Care System Management,Child Care System Management,920A,Transfers From Capital,296434.5
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,930A,Contribution From Reserves/Reserve Funds,5580012.63
CLERK,City Clerk's Office,GV-Elect Government,GV-Elect Government,940A,Sundry and Other Revenues,150
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,750A,Inter-Divisional Recoveries,167979
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,940A,Sundry and Other Revenues,32555.6
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,920A,Transfers From Capital,1099514.83
CLERK,City Clerk's Office,GV-Make Government Work,GV-Make Government Work,850A,User Fees & Donations,351786.4
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,750A,Inter-Divisional Recoveries,9248967.83
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,940A,Sundry and Other Revenues,772921.86
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,920A,Transfers From Capital,135000
CLERK,City Clerk's Office,GV-Open Government,GV-Open Government,850A,User Fees & Donations,202299.96
COUNCIL,City Council,City Council,City Council,930A,Contribution From Reserves/Reserve Funds,40000
CITYMANAGER,City Manager's Office,"CM-Equity, Diversity & Human Rights","CM-Equity, Diversity & Human Rights",750A,Inter-Divisional Recoveries,2500
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,750A,Inter-Divisional Recoveries,609900.16
CITYMANAGER,City Manager's Office,CM-Internal Auditing,CM-Internal Auditing,940A,Sundry and Other Revenues,42105.3
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,930A,Contribution From Reserves/Reserve Funds,56082
CITYMANAGER,City Manager's Office,CM-Strategic & Corporate Policy,CM-Strategic & Corporate Policy,750A,Inter-Divisional Recoveries,65135
CITYMANAGER,City Manager's Office,CM-Strategic Communications,CM-Strategic Communications,750A,Inter-Divisional Recoveries,1143427
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,750A,Inter-Divisional Recoveries,1127495.95
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,940A,Sundry and Other Revenues,159170.37
CITYMANAGER,City Manager's Office,HR Employee & Labour Relations,HR Employee & Labour Relations,920A,Transfers From Capital,416366.53
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,750A,Inter-Divisional Recoveries,1577718.61
CITYMANAGER,City Manager's Office,HR Employment Services,HR Employment Services,920A,Transfers From Capital,416366.39
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,750A,Inter-Divisional Recoveries,293177.01
CITYMANAGER,City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,920A,Transfers From Capital,1249726.17
CITYMANAGER,City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,750A,Inter-Divisional Recoveries,313536.7
CITYMANAGER,City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,920A,Transfers From Capital,416366.54
PLANNING,City Planning,City Building & Policy Development,City Building & Policy Development,930A,Contribution From Reserves/Reserve Funds,39681.39
PLANNING,City Planning,City Building & Policy Development,City Building & Policy Development,940A,Sundry and Other Revenues,810300.07
PLANNING,City Planning,City Building & Policy Development,City Building & Policy Development,920A,Transfers From Capital,2037892.77
PLANNING,City Planning,City Building & Policy Development,City Building & Policy Development,850A,User Fees & Donations,127639.99
PLANNING,City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",930A,Contribution From Reserves/Reserve Funds,51538.39
PLANNING,City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",940A,Sundry and Other Revenues,88050.01
PLANNING,City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",850A,User Fees & Donations,24827204.37
COURTSERV,Court Services,Court Case Management,Court Case Management,750A,Inter-Divisional Recoveries,5699444
COURTSERV,Court Services,Court Case Management,Court Case Management,940A,Sundry and Other Revenues,33486980.08
COURTSERV,Court Services,Court Case Management,Court Case Management,850A,User Fees & Donations,203350
COURTSERV,Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,750A,Inter-Divisional Recoveries,1041909.09
COURTSERV,Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,940A,Sundry and Other Revenues,110320
COURTSERV,Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,850A,User Fees & Donations,17150
COURTSERV,Court Services,Default Fine Collection Management,Default Fine Collection Management,750A,Inter-Divisional Recoveries,686680
COURTSERV,Court Services,Default Fine Collection Management,Default Fine Collection Management,940A,Sundry and Other Revenues,157600
COURTSERV,Court Services,Default Fine Collection Management,Default Fine Collection Management,850A,User Fees & Donations,24500
ECONDEV,Economic Development & Culture,EC-Business Services,EC-Business Services,750A,Inter-Divisional Recoveries,1890293.47
ECONDEV,Economic Development & Culture,EC-Business Services,EC-Business Services,860A,Licences & Permits Revenue,547000
ECONDEV,Economic Development & Culture,EC-Business Services,EC-Business Services,805A,Provincial Subsidies,1049000
ECONDEV,Economic Development & Culture,EC-Business Services,EC-Business Services,940A,Sundry and Other Revenues,861600
ECONDEV,Economic Development & Culture,EC-Business Services,EC-Business Services,850A,User Fees & Donations,5000
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,930A,Contribution From Reserves/Reserve Funds,3400000
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,810A,Federal Subsidies,154172
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,860A,Licences & Permits Revenue,328405.66
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,820A,Other Subsidies,37000
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,805A,Provincial Subsidies,242700
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,940A,Sundry and Other Revenues,2888081
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,920A,Transfers From Capital,657000
ECONDEV,Economic Development & Culture,EC-Cultural Services,EC-Cultural Services,850A,User Fees & Donations,2072615.65
ECONDEV,Economic Development & Culture,EC-Economic Competitiveness Services,EC-Economic Competitiveness Services,930A,Contribution From Reserves/Reserve Funds,698023
ECONDEV,Economic Development & Culture,EC-Economic Competitiveness Services,EC-Economic Competitiveness Services,810A,Federal Subsidies,32500
ECONDEV,Economic Development & Culture,EC-Economic Competitiveness Services,EC-Economic Competitiveness Services,805A,Provincial Subsidies,240000
ECONDEV,Economic Development & Culture,EC-Economic Competitiveness Services,EC-Economic Competitiveness Services,940A,Sundry and Other Revenues,653881
ECONDEV,Economic Development & Culture,EC-Economic Competitiveness Services,EC-Economic Competitiveness Services,920A,Transfers From Capital,493000
ECONDEV,Economic Development & Culture,EC-Economic Competitiveness Services,EC-Economic Competitiveness Services,850A,User Fees & Donations,5000
ENGINEERING,Engineering & Construction Services,WT-Engineering Information,WT-Engineering Information,750A,Inter-Divisional Recoveries,475570.02
ENGINEERING,Engineering & Construction Services,WT-Engineering Information,WT-Engineering Information,940A,Sundry and Other Revenues,90251.04
ENGINEERING,Engineering & Construction Services,WT-Engineering Information,WT-Engineering Information,920A,Transfers From Capital,4990143.9
ENGINEERING,Engineering & Construction Services,WT-Engineering Information,WT-Engineering Information,850A,User Fees & Donations,508339.99
ENGINEERING,Engineering & Construction Services,WT-Engineering Review & Acceptance,WT-Engineering Review & Acceptance,860A,Licences & Permits Revenue,1051410
ENGINEERING,Engineering & Construction Services,WT-Engineering Review & Acceptance,WT-Engineering Review & Acceptance,940A,Sundry and Other Revenues,2503050.64
ENGINEERING,Engineering & Construction Services,WT-Engineering Review & Acceptance,WT-Engineering Review & Acceptance,920A,Transfers From Capital,3623803.4
ENGINEERING,Engineering & Construction Services,WT-Engineering Review & Acceptance,WT-Engineering Review & Acceptance,850A,User Fees & Donations,3506166.06
ENGINEERING,Engineering & Construction Services,WT-Municipal Infrastructure Construction,WT-Municipal Infrastructure Construction,860A,Licences & Permits Revenue,578340
ENGINEERING,Engineering & Construction Services,WT-Municipal Infrastructure Construction,WT-Municipal Infrastructure Construction,940A,Sundry and Other Revenues,662400.75
ENGINEERING,Engineering & Construction Services,WT-Municipal Infrastructure Construction,WT-Municipal Infrastructure Construction,920A,Transfers From Capital,43195328.75
ENGINEERING,Engineering & Construction Services,WT-Municipal Infrastructure Construction,WT-Municipal Infrastructure Construction,850A,User Fees & Donations,2102600.29
EXHIBPLACE,Exhibition Place,"Conventions, Conferences & Meetings","Conventions, Conferences & Meetings",930A,Contribution From Reserves/Reserve Funds,2249357
EXHIBPLACE,Exhibition Place,"Conventions, Conferences & Meetings","Conventions, Conferences & Meetings",850A,User Fees & Donations,2556798
EXHIBPLACE,Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,930A,Contribution From Reserves/Reserve Funds,418000
EXHIBPLACE,Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,850A,User Fees & Donations,1171816
EXHIBPLACE,Exhibition Place,Exhibition Place Parking Access,Exhibition Place Parking Access,850A,User Fees & Donations,7293924
EXHIBPLACE,Exhibition Place,Exhibitions & Events,Exhibitions & Events,930A,Contribution From Reserves/Reserve Funds,50000
EXHIBPLACE,Exhibition Place,Exhibitions & Events,Exhibitions & Events,850A,User Fees & Donations,22931008
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Environment & Energy,CA-Environment & Energy,930A,Contribution From Reserves/Reserve Funds,7218276.27
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Environment & Energy,CA-Environment & Energy,750A,Inter-Divisional Recoveries,8884413.4
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Environment & Energy,CA-Environment & Energy,805A,Provincial Subsidies,250000
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Environment & Energy,CA-Environment & Energy,940A,Sundry and Other Revenues,2002898
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Environment & Energy,CA-Environment & Energy,850A,User Fees & Donations,359573.61
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,810A,Federal Subsidies,205959.05
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,750A,Inter-Divisional Recoveries,36996132.96
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,940A,Sundry and Other Revenues,2371409.42
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,920A,Transfers From Capital,10295624.13
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Facilities Management,CA-Facilities Management,850A,User Fees & Donations,1051909.03
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,930A,Contribution From Reserves/Reserve Funds,5148327.82
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,750A,Inter-Divisional Recoveries,5915356.5
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,940A,Sundry and Other Revenues,4300976
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,920A,Transfers From Capital,73800
FACILITIES,"Facilities, Real Estate, Environment & Energy",CA-Real Estate,CA-Real Estate,850A,User Fees & Donations,42392565.39
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,750A,Inter-Divisional Recoveries,150332.33
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,940A,Sundry and Other Revenues,102739.35
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,920A,Transfers From Capital,144856
FIRE,Fire Services,Fire Rescue & Emergency Response,Fire Rescue & Emergency Response,850A,User Fees & Donations,14040378.28
FIRE,Fire Services,FR-Disaster Response & Event Support,FR-Disaster Response & Event Support,805A,Provincial Subsidies,400000
FIRE,Fire Services,"FR-Fire Prevention, Inspection, & Enforcement","FR-Fire Prevention, Inspection, & Enforcement",750A,Inter-Divisional Recoveries,6217.36
FIRE,Fire Services,"FR-Fire Prevention, Inspection, & Enforcement","FR-Fire Prevention, Inspection, & Enforcement",850A,User Fees & Donations,473534.51
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,750A,Inter-Divisional Recoveries,1554.36
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,940A,Sundry and Other Revenues,8061
FIRE,Fire Services,FR-Fire Safety Education,FR-Fire Safety Education,850A,User Fees & Donations,1002.91
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,930A,Contribution From Reserves/Reserve Funds,126000
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,750A,Inter-Divisional Recoveries,32964545.91
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,940A,Sundry and Other Revenues,1452448.99
FLEET,Fleet Services,FL-Fleet Management,FL-Fleet Management,920A,Transfers From Capital,770280
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,930A,Contribution From Reserves/Reserve Funds,14000
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,750A,Inter-Divisional Recoveries,14857116.71
FLEET,Fleet Services,FL-Fuel Management,FL-Fuel Management,940A,Sundry and Other Revenues,1427960.83
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,940A,Sundry and Other Revenues,40000
HERITAGE,Heritage Toronto,Heritage Fundraising & Partnership Development,Heritage Fundraising & Partnership Development,850A,User Fees & Donations,151000
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,810A,Federal Subsidies,38000
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,940A,Sundry and Other Revenues,161500.01
HERITAGE,Heritage Toronto,Heritage Promotion & Education,Heritage Promotion & Education,850A,User Fees & Donations,69000
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,930A,Contribution From Reserves/Reserve Funds,162854.4
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,750A,Inter-Divisional Recoveries,4849576.87
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,940A,Sundry and Other Revenues,195220.04
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,920A,Transfers From Capital,27552350.56
IT,Information & Technology,IT-Business IT Solutions,IT-Business IT Solutions,850A,User Fees & Donations,188126.1
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,930A,Contribution From Reserves/Reserve Funds,3202271
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,750A,Inter-Divisional Recoveries,8006501.89
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,940A,Sundry and Other Revenues,96400
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,920A,Transfers From Capital,1131889.54
IT,Information & Technology,IT-Computer & Communications Technology Infrastructure,IT-Computer & Communications Technology Infrastructure,850A,User Fees & Donations,208800
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,930A,Contribution From Reserves/Reserve Funds,340713.6
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,750A,Inter-Divisional Recoveries,1672239.28
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,940A,Sundry and Other Revenues,434728.93
IT,Information & Technology,IT-Enterprise IT Planning & Client Services,IT-Enterprise IT Planning & Client Services,920A,Transfers From Capital,3542354.44
LEGAL,Legal Services,Civil Litigation,Civil Litigation,930A,Contribution From Reserves/Reserve Funds,700000
LEGAL,Legal Services,Civil Litigation,Civil Litigation,750A,Inter-Divisional Recoveries,5391940
LEGAL,Legal Services,Prosecution,Prosecution,750A,Inter-Divisional Recoveries,13842690.64
LEGAL,Legal Services,Solicitor,Solicitor,930A,Contribution From Reserves/Reserve Funds,201246
LEGAL,Legal Services,Solicitor,Solicitor,750A,Inter-Divisional Recoveries,3035945
LEGAL,Legal Services,Solicitor,Solicitor,940A,Sundry and Other Revenues,3408314
LEGAL,Legal Services,Solicitor,Solicitor,920A,Transfers From Capital,1322621
LEGAL,Legal Services,Solicitor,Solicitor,850A,User Fees & Donations,2529571
LONGTERMHOME,Long Term Care Homes & Services,HA-Communtiy Based Long-Term Care,HA-Communtiy Based Long-Term Care,805A,Provincial Subsidies,11339100
LONGTERMHOME,Long Term Care Homes & Services,HA-Communtiy Based Long-Term Care,HA-Communtiy Based Long-Term Care,850A,User Fees & Donations,213000
LONGTERMHOME,Long Term Care Homes & Services,Long Term Care Homes,Long Term Care Homes,930A,Contribution From Reserves/Reserve Funds,103400
LONGTERMHOME,Long Term Care Homes & Services,Long Term Care Homes,Long Term Care Homes,750A,Inter-Divisional Recoveries,89700
LONGTERMHOME,Long Term Care Homes & Services,Long Term Care Homes,Long Term Care Homes,805A,Provincial Subsidies,142944723.43
LONGTERMHOME,Long Term Care Homes & Services,Long Term Care Homes,Long Term Care Homes,940A,Sundry and Other Revenues,139000
LONGTERMHOME,Long Term Care Homes & Services,Long Term Care Homes,Long Term Care Homes,920A,Transfers From Capital,260000
LONGTERMHOME,Long Term Care Homes & Services,Long Term Care Homes,Long Term Care Homes,850A,User Fees & Donations,50987800
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",930A,Contribution From Reserves/Reserve Funds,10000.04
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",860A,Licences & Permits Revenue,1693353.64
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",940A,Sundry and Other Revenues,460914.2
LICENCING,Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering","MS-Animal Care, Control & Sheltering",850A,User Fees & Donations,625038.15
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",860A,Licences & Permits Revenue,23901246.97
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",940A,Sundry and Other Revenues,73132.74
LICENCING,Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting","MS-Business Licensing, Enforcement, & Permitting",850A,User Fees & Donations,1207942.86
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,750A,Inter-Divisional Recoveries,1491461
LICENCING,Municipal Licensing & Standards,MS-By-Law Enforcement,MS-By-Law Enforcement,860A,Licences & Permits Revenue,286398.89
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",860A,Licences & Permits Revenue,217618
LICENCING,Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance","MS-Property Standards, Inspection & Compliance",850A,User Fees & Donations,546329.94
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,930A,Contribution From Reserves/Reserve Funds,160312677.3
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,805A,Provincial Subsidies,5631800.04
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,940A,Sundry and Other Revenues,7407399.96
CORPEXPENDITURES,Non-Program Expenditures,Corporate Accounts,Corporate Accounts,850A,User Fees & Donations,1727500.04
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,930A,Contribution From Reserves/Reserve Funds,91600000
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,750A,Inter-Divisional Recoveries,35299700
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,860A,Licences & Permits Revenue,4146607.59
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,940A,Sundry and Other Revenues,1098892551.59
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,850A,User Fees & Donations,7460000.01
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,940AP,Property Tax,3931222630
CORPREVENUES,Non-Program Revenues,Corporate Accounts,Corporate Accounts,940AS,Special Levy for Scarborough Subway,40698854
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",930A,Contribution From Reserves/Reserve Funds,306697
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",750A,Inter-Divisional Recoveries,173889
CFO,Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development","CPF-Financial Strategies, Analysis & Policy Development",940A,Sundry and Other Revenues,37500
CFO,Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment & Debt Management,930A,Contribution From Reserves/Reserve Funds,40926
CFO,Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment & Debt Management,750A,Inter-Divisional Recoveries,1295431
CFO,Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Risk Management & Insurance,930A,Contribution From Reserves/Reserve Funds,1669511
CFO,Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Risk Management & Insurance,750A,Inter-Divisional Recoveries,267194
CFO,Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,930A,Contribution From Reserves/Reserve Funds,114772
CFO,Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,750A,Inter-Divisional Recoveries,87300
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,930A,Contribution From Reserves/Reserve Funds,69037
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,750A,Inter-Divisional Recoveries,757639
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,920A,Transfers From Capital,1561538
CFO,Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,930A,Contribution From Reserves/Reserve Funds,20621
CFO,Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,750A,Inter-Divisional Recoveries,226307
CFO,Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,920A,Transfers From Capital,275567
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,750A,Inter-Divisional Recoveries,336380
